-50.121685,-69.050667,9.465229
-20.391045,-56.339363,8.659882
-12.196863,-31.753963,12.042372
-38.64204,-41.552719,12.122931
-20.391045,-56.339363,8.659882
1.74228,-54.213963,7.47967
7.690052,-31.316216,14.455721
-12.196863,-31.753963,12.042372
1.74228,-54.213963,7.47967
19.3258,-56.556255,7.971588
23.730734,-34.732807,18.54697
7.690052,-31.316216,14.455721
19.3258,-56.556255,7.971588
35.627228,-56.932083,12.260884
38.83165,-36.217186,23.456745
23.730734,-34.732807,18.54697
35.627228,-56.932083,12.260884
51.663986,-53.678391,19.33917
53.872692,-34.283657,28.015295
38.83165,-36.217186,23.456745
51.663986,-53.678391,19.33917
66.917381,-48.19809,26.339508
68.336655,-30.205095,30.978275
53.872692,-34.283657,28.015295
66.917381,-48.19809,26.339508
80.179253,-42.764107,30.359161
81.040115,-26.022579,31.476921
68.336655,-30.205095,30.978275
80.179253,-42.764107,30.359161
91.08799,-38.640911,30.540014
91.599976,-22.894032,29.636299
81.040115,-26.022579,31.476921
91.08799,-38.640911,30.540014
100.509117,-35.599354,28.544336
100.800438,-20.66625,26.682674
91.599976,-22.894032,29.636299
100.509117,-35.599354,28.544336
109.18998,-33.360878,25.592958
109.340378,-19.129105,23.439325
100.800438,-20.66625,26.682674
109.18998,-33.360878,25.592958
117.763794,-31.72924,22.643665
117.826035,-18.139679,20.56596
109.340378,-19.129105,23.439325
117.763794,-31.72924,22.643665
126.82,-30.683674,20.757908
126.829338,-17.714211,18.927958
117.826035,-18.139679,20.56596
126.82,-30.683674,20.757908
137.014053,-30.427721,21.051195
136.997208,-18.075232,19.515869
126.829338,-17.714211,18.927958
137.014053,-30.427721,21.051195
148.797318,-31.30209,24.385757
148.77887,-19.555828,23.128681
136.997208,-18.075232,19.515869
148.797318,-31.30209,24.385757
160.679794,-33.155476,29.62569
160.671768,-21.926981,28.595779
148.77887,-19.555828,23.128681
160.679794,-33.155476,29.62569
171.091293,-35.610722,35.174622
171.092499,-24.750341,34.305622
160.671768,-21.926981,28.595779
171.091293,-35.610722,35.174622
180.227951,-38.269821,40.365959
180.233276,-27.674726,39.597492
171.092499,-24.750341,34.305622
180.227951,-38.269821,40.365959
188.791626,-41.049744,45.249771
188.796341,-30.664619,44.531765
180.233276,-27.674726,39.597492
188.791626,-41.049744,45.249771
197.77562,-44.188263,50.407299
197.777832,-33.988262,49.684261
188.796341,-30.664619,44.531765
197.77562,-44.188263,50.407299
208.515717,-48.068859,56.374813
208.515472,-38.041702,55.488754
197.777832,-33.988262,49.684261
208.515717,-48.068859,56.374813
220.95311,-52.551353,62.901436
220.951569,-42.679176,61.55164
208.515472,-38.041702,55.488754
220.95311,-52.551353,62.901436
232.127594,-56.402721,68.283264
232.12619,-46.639973,66.016502
220.951569,-42.679176,61.55164
232.127594,-56.402721,68.283264
241.312561,-59.276699,72.134514
241.312057,-49.582447,68.376724
232.12619,-46.639973,66.016502
241.312561,-59.276699,72.134514
249.68605,-61.576923,75.152321
249.686142,-51.938557,69.278236
241.312057,-49.582447,68.376724
249.68605,-61.576923,75.152321
257.707397,-63.418488,77.531883
257.707611,-53.832054,69.074364
249.686142,-51.938557,69.278236
257.707397,-63.418488,77.531883
265.622223,-64.813492,79.301865
265.622345,-55.278698,68.129662
257.707611,-53.832054,69.074364
265.622223,-64.813492,79.301865
273.713715,-65.747925,80.468269
273.713654,-56.270161,67.009384
265.622345,-55.278698,68.129662
-38.64204,-41.552719,12.122931
-12.196863,-31.753963,12.042372
-8.008823,-16.120613,17.170105
-31.913788,-24.19323,17.901323
-12.196863,-31.753963,12.042372
7.690052,-31.316216,14.455721
10.71488,-15.196765,19.672251
-8.008823,-16.120613,17.170105
7.690052,-31.316216,14.455721
23.730734,-34.732807,18.54697
26.332996,-17.286528,23.765074
10.71488,-15.196765,19.672251
23.730734,-34.732807,18.54697
38.83165,-36.217186,23.456745
41.078434,-18.042105,27.725782
26.332996,-17.286528,23.765074
38.83165,-36.217186,23.456745
53.872692,-34.283657,28.015295
55.620693,-16.351896,30.465441
41.078434,-18.042105,27.725782
53.872692,-34.283657,28.015295
68.336655,-30.205095,30.978275
69.525658,-13.174216,31.40304
55.620693,-16.351896,30.465441
68.336655,-30.205095,30.978275
81.040115,-26.022579,31.476921
81.763107,-10.025772,30.421188
69.525658,-13.174216,31.40304
81.040115,-26.022579,31.476921
91.599976,-22.894032,29.636299
92.019775,-7.754746,27.935081
81.763107,-10.025772,30.421188
91.599976,-22.894032,29.636299
100.800438,-20.66625,26.682674
101.028641,-6.225474,24.868595
92.019775,-7.754746,27.935081
100.800438,-20.66625,26.682674
109.340378,-19.129105,23.439325
109.448776,-5.280622,21.814617
101.028641,-6.225474,24.868595
109.340378,-19.129105,23.439325
117.826035,-18.139679,20.56596
117.860123,-4.829134,19.264105
109.448776,-5.280622,21.814617
117.826035,-18.139679,20.56596
126.829338,-17.714211,18.927958
126.81987,-4.915771,17.934822
117.860123,-4.829134,19.264105
126.829338,-17.714211,18.927958
136.997208,-18.075232,19.515869
136.967941,-5.774926,18.705082
126.81987,-4.915771,17.934822
136.997208,-18.075232,19.515869
148.77887,-19.555828,23.128681
148.751404,-7.730715,22.317114
136.967941,-5.774926,18.705082
148.77887,-19.555828,23.128681
160.671768,-21.926981,28.595779
160.656235,-10.495454,27.68899
148.751404,-7.730715,22.317114
160.671768,-21.926981,28.595779
171.092499,-24.750341,34.305622
171.087082,-13.587925,33.312107
160.656235,-10.495454,27.68899
171.092499,-24.750341,34.305622
180.233276,-27.674726,39.597492
180.232971,-16.699984,38.518814
171.087082,-13.587925,33.312107
180.233276,-27.674726,39.597492
188.796341,-30.664619,44.531765
188.796646,-19.83568,43.341999
180.232971,-16.699984,38.518814
188.796341,-30.664619,44.531765
197.777832,-33.988262,49.684261
197.776947,-23.286772,48.292248
188.796646,-19.83568,43.341999
197.777832,-33.988262,49.684261
208.515472,-38.041702,55.488754
208.513351,-27.46578,53.547932
197.776947,-23.286772,48.292248
208.515472,-38.041702,55.488754
220.951569,-42.679176,61.55164
220.949127,-32.229874,58.619267
208.513351,-27.46578,53.547932
220.951569,-42.679176,61.55164
232.12619,-46.639973,66.016502
232.12439,-36.29995,62.000786
220.949127,-32.229874,58.619267
232.12619,-46.639973,66.016502
241.312057,-49.582447,68.376724
241.31131,-39.336792,63.402218
232.12439,-36.29995,62.000786
241.312057,-49.582447,68.376724
249.686142,-51.938557,69.278236
249.68605,-41.791164,63.525314
241.31131,-39.336792,63.402218
249.686142,-51.938557,69.278236
257.707611,-53.832054,69.074364
257.707733,-43.795132,62.728848
249.68605,-41.791164,63.525314
257.707611,-53.832054,69.074364
265.622345,-55.278698,68.129662
265.622437,-45.370796,61.379704
257.707733,-43.795132,62.728848
265.622345,-55.278698,68.129662
273.713654,-56.270161,67.009384
273.713623,-46.519108,60.067799
265.622437,-45.370796,61.379704
-31.913788,-24.19323,17.901323
-8.008823,-16.120613,17.170105
-5.976158,-4.815895,21.325882
-27.857374,-11.809464,23.355307
-8.008823,-16.120613,17.170105
10.71488,-15.196765,19.672251
12.147388,-2.492659,22.088165
-5.976158,-4.815895,21.325882
10.71488,-15.196765,19.672251
26.332996,-17.286528,23.765074
27.868391,-2.304864,24.319643
12.147388,-2.492659,22.088165
26.332996,-17.286528,23.765074
41.078434,-18.042105,27.725782
42.659805,-1.580824,26.628862
27.868391,-2.304864,24.319643
41.078434,-18.042105,27.725782
55.620693,-16.351896,30.465441
56.96426,0.359403,28.166714
42.659805,-1.580824,26.628862
55.620693,-16.351896,30.465441
69.525658,-13.174216,31.40304
70.459724,2.92912,28.503244
56.96426,0.359403,28.166714
69.525658,-13.174216,31.40304
81.763107,-10.025772,30.421188
82.313126,5.223804,27.551401
70.459724,2.92912,28.503244
81.763107,-10.025772,30.421188
92.019775,-7.754746,27.935081
92.315269,6.770127,25.600357
82.313126,5.223804,27.551401
92.019775,-7.754746,27.935081
101.028641,-6.225474,24.868595
101.165077,7.713156,23.296267
92.315269,6.770127,25.600357
101.028641,-6.225474,24.868595
109.448776,-5.280622,21.814617
109.488808,8.168723,21.064028
101.165077,7.713156,23.296267
109.448776,-5.280622,21.814617
117.860123,-4.829134,19.264105
117.842621,8.181446,19.265804
109.488808,8.168723,21.064028
117.860123,-4.829134,19.264105
126.81987,-4.915771,17.934822
126.771423,7.685351,18.434771
117.842621,8.181446,19.265804
126.81987,-4.915771,17.934822
136.967941,-5.774926,18.705082
136.9095,6.440245,19.283501
126.771423,7.685351,18.434771
136.967941,-5.774926,18.705082
148.751404,-7.730715,22.317114
148.701859,4.132508,22.475746
136.9095,6.440245,19.283501
148.751404,-7.730715,22.317114
160.656235,-10.495454,27.68899
160.623413,1.090729,27.236547
148.701859,4.132508,22.475746
160.656235,-10.495454,27.68899
171.087082,-13.587925,33.312107
171.067657,-2.17808,32.388012
160.623413,1.090729,27.236547
171.087082,-13.587925,33.312107
180.232971,-16.699984,38.518814
180.221313,-5.405034,37.264656
171.067657,-2.17808,32.388012
180.232971,-16.699984,38.518814
188.796646,-19.83568,43.341999
188.788147,-8.626169,41.82737
180.221313,-5.405034,37.264656
188.796646,-19.83568,43.341999
197.776947,-23.286772,48.292248
197.76973,-12.150146,46.456951
188.788147,-8.626169,41.82737
197.776947,-23.286772,48.292248
208.513351,-27.46578,53.547932
208.507172,-16.408926,51.012764
197.76973,-12.150146,46.456951
208.513351,-27.46578,53.547932
220.949127,-32.229874,58.619267
220.944489,-21.270134,54.93885
208.507172,-16.408926,51.012764
220.949127,-32.229874,58.619267
232.12439,-36.29995,62.000786
232.121475,-25.445477,57.293526
220.944489,-21.270134,54.93885
232.12439,-36.29995,62.000786
241.31131,-39.336792,63.402218
241.309906,-28.596376,58.14782
232.121475,-25.445477,57.293526
241.31131,-39.336792,63.402218
249.68605,-41.791164,63.525314
249.685593,-31.183516,58.306435
241.309906,-28.596376,58.14782
249.68605,-41.791164,63.525314
257.707733,-43.795132,62.728848
257.707703,-33.346756,58.054886
249.685593,-31.183516,58.306435
257.707733,-43.795132,62.728848
265.622437,-45.370796,61.379704
265.622467,-35.116821,57.591827
257.707703,-33.346756,58.054886
265.622437,-45.370796,61.379704
273.713623,-46.519108,60.067799
273.713562,-36.506947,57.256046
265.622467,-35.116821,57.591827
-27.857374,-11.809464,23.355307
-5.976158,-4.815895,21.325882
-4.231402,6.720756,21.737719
-24.39205,0.696917,24.959166
-5.976158,-4.815895,21.325882
12.147388,-2.492659,22.088165
13.33198,10.062465,20.658045
-4.231402,6.720756,21.737719
12.147388,-2.492659,22.088165
27.868391,-2.304864,24.319643
29.075602,11.982926,20.952833
13.33198,10.062465,20.658045
27.868391,-2.304864,24.319643
42.659805,-1.580824,26.628862
43.86285,13.819091,21.807064
29.075602,11.982926,20.952833
42.659805,-1.580824,26.628862
56.96426,0.359403,28.166714
57.952541,15.907157,22.682318
43.86285,13.819091,21.807064
56.96426,0.359403,28.166714
70.459724,2.92912,28.503244
71.109215,17.95606,23.241451
57.952541,15.907157,22.682318
70.459724,2.92912,28.503244
82.313126,5.223804,27.551401
82.653091,19.54744,23.279739
71.109215,17.95606,23.241451
82.313126,5.223804,27.551401
92.315269,6.770127,25.600357
92.454453,20.50407,22.828897
82.653091,19.54744,23.279739
92.315269,6.770127,25.600357
101.165077,7.713156,23.296267
101.182442,20.975298,22.174932
92.454453,20.50407,22.828897
101.165077,7.713156,23.296267
109.488808,8.168723,21.064028
109.436081,21.042707,21.532669
101.182442,20.975298,22.174932
109.488808,8.168723,21.064028
117.842621,8.181446,19.265804
117.752266,20.714327,21.086248
109.436081,21.042707,21.532669
117.842621,8.181446,19.265804
126.771423,7.685351,18.434771
126.666054,19.90925,21.0632
117.752266,20.714327,21.086248
126.771423,7.685351,18.434771
